date,image,đường trước nhà,số tầng,số phòng ngủ,số nhà vs,chỗ để xe,diện tích,kích thước,hướng nhà,giá,địa chỉ,quận,huyện
07/12/2020,/files/properties/2020/5/30/thumbnails/06250631-1035-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,7,2,1,NULL,48, ---, _,1090.0,"Phố Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",Đống Đa,Phường Ô Chợ Dừa
07/12/2020,/files/properties/2020/10/4/thumbnails/07056636-0453-ban-can-ho-chung-cu-quan-bac-tu-liem.jpg,5.0,7,1,0,1,36, ---, Đông Nam,665.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Xuân Đỉnh
07/12/2020,/files/properties/2020/5/27/thumbnails/06228622-3102-ban-can-ho-chung-cu-ha-noi.jpg,NULL,6,2,2,NULL,50, ---, _,650.0,"Phố Đội cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",Ba Đình,Phường Đội Cấn
07/12/2020,/files/properties/2020/8/1/thumbnails/06664719-2651-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,NULL,2,2,3,NULL,118, ---, _,9600.0,"Phố Mai Hắc Đế, Phường Bùi Thị Xuân, Quận Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Phường Bùi Thị Xuân
07/12/2020,/files/properties/2020/9/29/thumbnails/07023314-4347-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,0.0,6,2,2,1,48, ---, _,830.0,"Phố Chùa Bộc, Phường Quang Trung, Quận Đống Đa, Hà Nội",Đống Đa,Phường Quang Trung
07/12/2020,/files/properties/2019/5/16/thumbnails/20190516_115630_4427890_0.jpg,NULL,6,2,2,1,45, ---, _,797.0,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/7/15/thumbnails/06551542-0818-ban-can-ho-chung-cu-quan-bac-tu-liem.jpg,NULL,6,2,1,1,38, ---, _,645.0,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/12/1/thumbnails/07459017-3524-ban-can-ho-chung-cu-ha-noi.jpg,NULL,6,2,1,1,34, ---, _,625.0,"Đường Văn Hương, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Đống Đa,Phường Hàng Bột
07/12/2020,/files/properties/2020/12/1/thumbnails/07456485-5157-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,5,NULL,NULL,NULL,20, ---, _,400.0,"Phố Khâm Thiên, Phường Trung Phụng, Quận Đống Đa, Hà Nội",Đống Đa,Phường Trung Phụng
07/12/2020,/files/properties/2020/6/4/thumbnails/06283093-3323-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,2,1,0,1,35, ---, _,820.0,"Đường Hồ Ba Mẫu, Phường Phương Liên, Quận Đống Đa, Hà Nội",Đống Đa,Phường Phương Liên
07/12/2020,/files/properties/2020/6/10/thumbnails/06322297-5534-ban-can-ho-chung-cu-quan-bac-tu-liem.jpg,NULL,3,2,2,1,43, ---, _,750.0,"Đường An Dương Vương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/10/16/thumbnails/07143479-3033-ban-can-ho-chung-cu-quan-tay-ho.jpg,NULL,6,2,2,1,50, ---, _,1200.0,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Bưởi
07/12/2020,/files/properties/2020/10/15/thumbnails/07135475-5834-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,6,2,3,1,50, ---, _,950.0,"Phố Tôn Thất Tùng, Phường Kim Liên, Quận Đống Đa, Hà Nội",Đống Đa,Phường Kim Liên
07/12/2020,/files/properties/2019/7/3/thumbnails/20190703_113817_4436082_0.jpg,NULL,5,2,2,NULL,45, ---, _,740.0,"Đường An Dương Vương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/10/14/thumbnails/07124720-4620-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,6,2,2,1,55, ---, _,1299.0,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đống Đa,Phường Trung Liệt
07/12/2020,/files/properties/2019/8/22/thumbnails/20190822_125125_4968766_0.jpg,NULL,3,2,1,1,46, ---, _,760.0,"Đường An Dương Vương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2019/8/19/thumbnails/20190819_035521_4950599_0.jpg,NULL,6,1,1,1,32, ---, _,496.0,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/10/29/thumbnails/07227036-1615-ban-can-ho-chung-cu-quan-tay-ho-gia-re.jpg,NULL,6,2,1,1,52, ---, _,666.0,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Xuân La
07/12/2020,/files/properties/2020/11/11/thumbnails/07318357-4843-ban-can-ho-chung-cu-ha-noi.jpg,NULL,5,2,1,1,50, ---, _,1200.0,"Phố Xã Đàn, Phường Phương Liên, Quận Đống Đa, Hà Nội",Đống Đa,Phường Phương Liên
07/12/2020,/files/properties/2019/10/15/thumbnails/20191015_114625_5277196_0.jpg,NULL,4,2,3,1,45, ---, _,750.0,"Đường Nhật Tảo, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/8/29/thumbnails/06835374-1933-ban-can-ho-chung-cu-quan-bac-tu-liem-gia-re.jpg,NULL,5,2,3,1,42, ---, _,749.0,"Đường An Dương Vương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/5/23/thumbnails/0ban-chung-cu-an-duong-vuong-4-so-do-55m2-o-ngay.jpg,NULL,5,2,2,1,55, ---, _,850.0,"Đường An Dương Vương, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/2/21/thumbnails/05808616-2931-ban-can-ho-chung-cu-quan-nam-tu-liem.jpg,NULL,6,2,2,1,50, ---, _,990.0,"Đường Trung Văn, Phường Trung Văn, Quận Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Phường Trung Văn
07/12/2020,/files/properties/2019/8/16/thumbnails/20190816_112232_4936610_0.jpg,NULL,5,1,2,1,34, ---, _,540.0,"Đường Nhật Tảo, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/9/6/thumbnails/06874205-3018-ban-can-ho-chung-cu-quan-bac-tu-liem.jpg,NULL,NULL,2,1,NULL,71, ---, _,2500.0,"Đường Nguyễn Văn Huyên, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Xuân Đỉnh
07/12/2020,/files/properties/2020/9/22/thumbnails/06979827-0200-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,NULL,1,2,NULL,35, ---, _,970.0,"Đường Đại Lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Phường Tây Mỗ
07/12/2020,/files/properties/2020/11/12/thumbnails/06980101-3900-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,NULL,1,2,NULL,36, ---, _,800.0,"Đường Quốc lộ 5, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",Gia Lâm,Xã Đa Tốn
07/12/2020,/files/properties/2020/10/30/thumbnails/07236187-4439-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,20.0,NULL,1,1,1,48, ---, Đông Nam,1300.0,"Đường Đại Lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Phường Tây Mỗ
07/12/2020,/files/properties/2020/11/19/thumbnails/07373464-4509-ban-can-ho-chung-cu-ha-noi.jpg,NULL,NULL,1,0,1,30, ---, _,950.0,"Đường Đại Lộ Thăng Long, Phường Tây Mỗ, Quận Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Phường Tây Mỗ
07/12/2020,/files/properties/2020/11/16/thumbnails/07348440-4848-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,11,3,3,1,100, ---, Nam,3600.0,"Đường Đông Ngạc, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2020/11/23/thumbnails/07398624-0705-ban-can-ho-chung-cu-quan-tay-ho-chinh-chu.jpg,NULL,22,3,2,NULL,94, ---, _,3400.0,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Phú Thượng
07/12/2020,/files/properties/2020/11/2/thumbnails/07252568-1408-ban-can-ho-chung-cu-quan-long-bien-chinh-chu.jpg,4.0,1,2,3,NULL,67, 4x16m, Đông,1100.0,"Đường Sài Đồng, Phường Sài Đồng, Quận Long Biên, Hà Nội",Long Biên,Phường Sài Đồng
07/12/2020,/files/properties/2020/12/4/thumbnails/07482232-5907-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,5.0,6,8,8,NULL,100, ---, _,12900.0,"Đường Tân Triều, Xã Tân Triều, Huyện Thanh Trì, Hà Nội",Thanh Trì,Xã Tân Triều
07/12/2020,/files/properties/2020/10/15/thumbnails/07133868-0218-ban-can-ho-chung-cu-quan-thanh-xuan.jpg,4.0,7,23,22,1,112," 5x22,4m", Tây Bắc,16000.0,"Đường Hoàng Ngân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Thanh Xuân,Phường Nhân Chính
07/12/2020,/files/properties/default.jpg,20.0,3,2,1,NULL,50, 5x10m, _,1700.0,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Đống Đa,Phường Thịnh Quang
07/12/2020,/files/properties/default.jpg,NULL,3,2,3,1,75, 6x13m, _,1750.0,"Phố Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",Đống Đa,Phường Thịnh Quang
07/12/2020,/files/properties/2020/12/4/thumbnails/07477091-4421-ban-can-ho-chung-cu-quan-bac-tu-liem-chinh-chu.jpg,30.0,20,3,3,1,102, ---, _,3250.0,"Đường Phạm Văn Đồng, Phường Cổ Nhuế 1, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Cổ Nhuế 1
07/12/2020,/files/properties/default.jpg,NULL,12,3,3,NULL,107, ---, _,3500.0,"Đường Lê Văn Lương, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Thanh Xuân,Phường Nhân Chính
07/12/2020,/files/properties/2020/11/14/thumbnails/07342623-0855-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,10.0,2,2,2,NULL,118, ---, _,9500.0,"Phố Mai Hắc Đế, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Phường Lê Đại Hành
07/12/2020,/files/properties/2020/11/25/thumbnails/20201125_093050_279873_0.jpg,30.0,29,23,23,1,74, ---, _,1628.0,"Đường Trần Thủ Độ, Phường Hoàng Liệt, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Hoàng Liệt
07/12/2020,/files/properties/2020/11/23/thumbnails/0nhanh-tay-mua-can-dep-nhat-tai-du-an-trung-tam-thanh-tri-65m2-1-45-ty.jpg,NULL,25,2,3,1,65, ---, _,1400.0,"Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",Huyện Thanh Trì,Xã Tứ Hiệp
07/12/2020,/files/properties/2020/11/9/thumbnails/07223460-0435-ban-can-ho-chung-cu-huyen-thanh-tri-gia-re.jpg,10.0,25,2,2,1,65, ---, _,1200.0,"Đường Trần Thủ Độ, Xã Tứ Hiệp, Huyện Thanh Trì, Hà Nội",Thanh Trì,Xã Tứ Hiệp
07/12/2020,/files/properties/2020/10/10/thumbnails/06527314-5451-ban-can-ho-chung-cu-quan-cau-giay-gia-re.jpg,3.0,6,2,2,NULL,48, 30x30m, Đông Nam,660.0,"Đường Nguyễn Phong Sắc, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Nghĩa Đô
07/12/2020,/files/properties/2020/10/29/thumbnails/0mo-ban-chung-cu-hataco-cong-vien-nghia-do-cau-giay-du-noi-that-can-ho-1-2-phong-ngu-.jpg,3.0,8,2,1,NULL,43, 30x30m, Tây Nam,700.0,"Phố Nghĩa Đô, Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Nghĩa Đô
07/12/2020,/files/properties/2020/7/13/thumbnails/0chinh-chu-ban-can-ho-a1-ben-xe-kim-ma-giang-van-minh-du-noi-that-1-2-phong-ngu.jpg,3.0,8,2,2,NULL,50, 30x30m, Đông Nam,660.0,"Phố Sơn Tây, Phường Điện Biên, Quận Ba Đình, Hà Nội",Ba Đình,Phường Điện Biên
07/12/2020,/files/properties/2020/11/12/thumbnails/06434577-1502-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,3.0,8,2,2,NULL,48, 30x30m, Tây Nam,680.0,"Đường Hoàng Quốc Việt, Phường Nghĩa Tân, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Nghĩa Tân
07/12/2020,/files/properties/2020/7/31/thumbnails/0ban-truc-tiep-can-ho-c-home-1-xuan-la-vo-chi-cong-du-noi-that-ve-o-ngay.jpg,3.0,8,2,1,1,48, 30x30m, Đông,650.0,"Đường Xuân La, Phường Xuân La, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Xuân La
07/12/2020,/files/properties/2020/11/2/thumbnails/06420998-4452-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,3.0,8,2,2,NULL,48, 30x30m, Đông Nam,650.0,"Đường Hoàng Quốc Việt, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Quan Hoa
07/12/2020,/files/properties/2020/6/27/thumbnails/06434586-1026-ban-can-ho-chung-cu-quan-dong-da-chinh-chu.jpg,3.0,8,2,3,NULL,43, 30x30m, Tây Nam,660.0,"Phố Phạm Ngọc Thạch, Phường Phương Liên, Quận Đống Đa, Hà Nội",Đống Đa,Phường Phương Liên
07/12/2020,/files/properties/2020/6/19/thumbnails/06383732-0804-ban-can-ho-chung-cu-quan-hoang-mai-gia-re.jpg,3.0,6,2,1,NULL,48, 30x30m, Tây Nam,660.0,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Tân Mai
07/12/2020,/files/properties/2020/7/1/thumbnails/06453338-4203-ban-can-ho-chung-cu-ha-noi.jpg,3.0,8,2,2,1,48, 30x30m, Đông Nam,650.0,"Đường Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Xuân La
07/12/2020,/files/properties/2020/5/29/thumbnails/06246677-5818-ban-can-ho-chung-cu-quan-hoang-mai-gia-re.jpg,3.0,8,2,2,1,48, 30x30m, Tây Nam,650.0,"Đường Trương Định, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Tân Mai
07/12/2020,/files/properties/2020/2/27/thumbnails/20200227_033606_363871_0.jpg,60.0,NULL,2,2,1,85, ---, _,2900.0,"Đường Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Phú Thượng
07/12/2020,/files/properties/2020/9/9/thumbnails/20200909_040735_363871_0.jpg,50.0,NULL,3,3,1,98, ---, _,3700.0,"Đường Võ Chí Công, Phường Đông Ngạc, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Đông Ngạc
07/12/2020,/files/properties/2017/9/25/thumbnails/20170925_113612_2407118_0.jpg,NULL,NULL,NULL,NULL,NULL,50, ---, _,1200.0,"Đường Nguyễn Chí Thanh, Phường Láng Thượng, Quận Đống Đa, Hà Nội",Đống Đa,Phường Láng Thượng
07/12/2020,/files/properties/2020/4/24/thumbnails/06068796-0219-ban-can-ho-chung-cu-quan-dong-da.jpg,NULL,6,2,1,NULL,30, ---, _,750.0,"Phố Tôn Đức Thắng, Phường Văn Miếu, Quận Đống Đa, Hà Nội",Đống Đa,Phường Văn Miếu
07/12/2020,/files/properties/2017/10/2/thumbnails/20171002_044442_2426770_0.jpg,NULL,5,2,1,NULL,50, ---, _,920.0,"Đường Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Xuân La
07/12/2020,/files/properties/2020/10/21/thumbnails/07171774-2441-ban-can-ho-chung-cu-quan-dong-da.jpg,6.0,5,2,3,NULL,30, ---, _,550.0,"Phố Tôn Đức Thắng, Phường Hàng Bột, Quận Đống Đa, Hà Nội",Đống Đa,Phường Hàng Bột
07/12/2020,/files/properties/2017/3/2/thumbnails/20170302_111414_1860806_0.jpg,NULL,NULL,NULL,NULL,NULL,50, ---, _,500.0,"Đường Lạc Long Quân, Phường Bưởi, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Bưởi
07/12/2020,/files/properties/2020/11/6/thumbnails/36654943-1720-ban-can-ho-chung-cu-ha-noi.jpg,NULL,27,1,0,NULL,45, ---, _,2300.0,"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Phú Thượng
07/12/2020,/files/properties/2020/10/29/thumbnails/07227056-1758-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,NULL,36,3,2,NULL,178, ---, _,6590.0,"Đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Thanh Xuân,Phường Nhân Chính
07/12/2020,/files/properties/2020/10/27/thumbnails/07207739-5224-ban-can-ho-chung-cu-ha-noi.jpg,NULL,NULL,4,5,NULL,159, ---, Đông Nam,10600.0,"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Phú Thượng
07/12/2020,/files/properties/2020/10/12/thumbnails/0ban-can-hoa-hau-08-tang-dep-dt-159m2-4pn-4vs-sieu-pham-dep-nhat-toa-nha-gia-sieu-re.jpg,NULL,NULL,4,4,NULL,159, ---, Đông Nam,10700.0,"Đường Lạc Long Quân, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",Tây Hồ,Phường Phú Thượng
07/12/2020,/files/properties/2020/10/29/thumbnails/07226748-5535-ban-can-ho-chung-cu-ha-noi.jpg,NULL,36,2,2,NULL,120, ---, Đông Nam,4500.0,"Đường Hoàng Đạo Thúy, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",Thanh Xuân,Phường Nhân Chính
07/12/2020,/files/properties/2020/10/21/thumbnails/07169697-2117-ban-can-ho-chung-cu-quan-hai-ba-trung-gia-re.jpg,NULL,7,1,2,NULL,35, ---, _,799.0,"Đường Đê Trần Khát Chân, Phường Thanh Nhàn, Quận Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Phường Thanh Nhàn
07/12/2020,/files/properties/2020/11/20/thumbnails/07382262-3116-ban-can-ho-chung-cu-ha-noi.jpg,7.0,7,1,0,NULL,35, ---, Đông Nam,850.0,"Đường Đông Quan, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Quan Hoa
07/12/2020,/files/properties/2020/9/23/thumbnails/0mo-ban-chung-cu-mini-xuan-dinh-tu-700tr-can-full-do-duong-o-to-do.jpg,NULL,6,1,0,NULL,35, ---, Đông Nam,700.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Xuân Đỉnh
07/12/2020,/files/properties/2020/5/12/thumbnails/06145337-4252-ban-can-ho-chung-cu-quan-hoang-mai-chinh-chu.jpg,NULL,7,1,0,NULL,35, ---, Đông Nam,600.0,"Đường Lương Khánh Thiện, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Tân Mai
07/12/2020,/files/properties/2020/7/17/thumbnails/06564191-1609-ban-can-ho-chung-cu-quan-bac-tu-liem.jpg,NULL,7,2,2,NULL,44, ---, _,750.0,"Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Phú Diễn
07/12/2020,/files/properties/2020/7/8/thumbnails/06421305-2254-ban-can-ho-chung-cu-ha-noi-chinh-chu.jpg,NULL,4,2,1,NULL,49, ---, Đông Nam,980.0,"Đường Mễ Trì Hạ, Phường Mễ Trì, Quận Nam Từ Liêm, Hà Nội",Nam Từ Liêm,Phường Mễ Trì
07/12/2020,/files/properties/2020/5/8/thumbnails/06125245-3511-ban-can-ho-chung-cu-quan-hoang-mai-chinh-chu.jpg,NULL,7,1,1,NULL,35, ---, _,600.0,"Phố Tân Mai, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Tân Mai
07/12/2020,/files/properties/2020/12/2/thumbnails/07462119-5345-ban-can-ho-chung-cu-ha-noi.jpg,NULL,6,2,3,NULL,48, ---, Đông Nam,680.0,"Đường Xuân Đỉnh, Phường Xuân Đỉnh, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Xuân Đỉnh
07/12/2020,/files/properties/2018/12/17/thumbnails/20181217_035510_3858824_0.jpg,6.0,6,2,2,1,46, 100x500m, Đông Nam,650.0,"Phố Huế, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Phường Bạch Mai
07/12/2020,/files/properties/2019/11/6/thumbnails/0mo-ban-ccmn-giap-nhi-giai-phong-35-50m2-nhan-nha-o-ngay-du-do.jpg,5.0,5,2,1,1,45, 200x100m, Tây,750.0,"Phố Giáp Nhị, Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Giáp Bát
07/12/2020,/files/properties/2019/6/6/thumbnails/20190606_033222_4547756_0.jpg,5.0,7,2,3,1,31, 100x500m, Đông Nam,700.0,"Phố Tôn Thất Tùng, Phường Quang Trung, Quận Đống Đa, Hà Nội",Đống Đa,Phường Quang Trung
07/12/2020,/files/properties/2020/5/4/thumbnails/0mo-banchung-cu-mini-thai-ha-yen-lang-34-55m2-nhan-nha-o-ngay-du-do-thoang-mat-.jpg,5.0,5,2,3,1,34, 300x500m, Đông Nam,700.0,"Phố Thái Hà, Phường Trung Liệt, Quận Đống Đa, Hà Nội",Đống Đa,Phường Trung Liệt
07/12/2020,/files/properties/2018/9/16/thumbnails/20180916_113131_3475952_0.jpg,5.0,5,22,21,1,50, 100x100m, Đông Nam,1170.0,"Phố Bồ Đề, Phường Long Biên, Quận Long Biên, Hà Nội",Long Biên,Phường Long Biên
07/12/2020,/files/properties/2019/2/22/thumbnails/20190222_043800_4020715_0.jpg,6.0,7,2,2,1,30, 100x100m, Đông Nam,670.0,"Đường Văn Chương, Phường Văn Chương, Quận Đống Đa, Hà Nội",Đống Đa,Phường Văn Chương
07/12/2020,/files/properties/2020/9/11/thumbnails/06910078-3848-ban-can-ho-chung-cu-quan-cau-giay-chinh-chu.jpg,5.0,6,2,2,1,35, 50x30m, Đông,600.0,"Đường Xuân Thủy, Phường Xuân Thủy, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Xuân Thủy
07/12/2020,/files/properties/2018/7/3/thumbnails/20180703_112437_3201325_0.jpg,8.0,5,2,1,1,50, 100x50m, Đông,900.0,"Đường Yên Hòa, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Trung Hòa
07/12/2020,/files/properties/2020/10/13/thumbnails/0ban-chung-cu-tan-mai-truong-dinh-nguyen-duc-canh-30-50m-o-ngay-full-do.jpg,5.0,6,2,3,1,35, 9x25m, Tây Bắc,600.0,"Đường  Hồ Đền Lừ, Phường Tân Mai, Quận Hoàng Mai, Hà Nội",Hoàng Mai,Phường Tân Mai
07/12/2020,/files/properties/2020/8/8/thumbnails/06705744-4518-ban-can-ho-chung-cu-quan-ha-dong.jpg,NULL,10,2,1,NULL,67, ---, _,1380.0,"Phố Xốm, Phường Phú Lãm, Quận Hà Đông, Hà Nội",Hà Đông,Phường Phú Lãm
07/12/2020,/files/properties/2020/10/13/thumbnails/0ban-chung-cu-mini-dai-co-viet-bach-mai-gia-re-o-ngay-full-noi-that-30-50m2.jpg,5.0,5,2,1,1,40, 20x50m, Đông,650.0,"Phố Võ Thị Sáu, Phường Lê Đại Hành, Quận Hai Bà Trưng, Hà Nội",Hai Bà Trưng,Phường Lê Đại Hành
07/12/2020,/files/properties/2018/5/23/thumbnails/20180523_030128_3054869_0.jpg,6.0,5,2,1,1,33, 80x100m, Đông,600.0,"Phố Dương Đình Nghệ, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Trung Hòa
07/12/2020,/files/properties/2020/5/8/thumbnails/06123606-2827-ban-can-ho-chung-cu-ha-noi-gia-re.jpg,5.0,5,2,2,1,30, 200x200m, Tây,600.0,"Phố Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",Đống Đa,Phường Khâm Thiên
07/12/2020,/files/properties/2017/8/30/thumbnails/20170830_024150_2344548_0.jpg,5.0,5,2,2,1,45, ---, Nam,800.0,"Phố Trần Bình, Phường Quan Hoa, Quận Cầu Giấy, Hà Nội",Cầu Giấy,Phường Quan Hoa
07/12/2020,/files/properties/2017/6/17/thumbnails/20170617_095009_2144611_0.jpg,8.0,6,2,1,NULL,44, ---, Tây Bắc,360.0,"Đường Cầu Diễn, Phường Phú Diễn, Quận Bắc Từ Liêm, Hà Nội",Bắc Từ Liêm,Phường Phú Diễn
